10462;2;00004042267;2018-07-01 00:00:00.000;76530,00;0
10462;3;00002685970;2018-07-01 00:00:00.000;64491,00;0
78838;1;00001021886;2018-06-30 00:00:00.000;8373,00;0
75153;1;00002506813;2018-06-24 00:00:00.000;23876,10;0
1100;552;00001025043;2018-06-21 00:00:00.000;0,00;0
1100;584;00001100426;2018-06-21 00:00:00.000;0,00;0
45897;4;00006656754;2018-06-18 00:00:00.000;29628,00;2
70846;1;07083635537;2018-06-07 00:00:00.000;8008,70;0
13287;23;00505150667;2018-05-29 00:00:00.000;5562,00;0
54275;1;07088152926;2018-05-07 00:00:00.000;13998,00;0
1100;243;00016385567;2018-05-04 00:00:00.000;5000,00;0
67533;1;00006190192;2018-05-03 00:00:00.000;40935,00;2
59506;22;00605011292;2018-05-03 00:00:00.000;193992,00;0
1100;738;00003256444;2018-04-23 00:00:00.000;3376,01;0
1100;448;00000113091;2018-04-23 00:00:00.000;522794,00;0
1100;280;00000837399;2018-04-23 00:00:00.000;171765,00;0
1100;287;00000844718;2018-04-23 00:00:00.000;864975,00;0
1100;457;00000837400;2018-04-23 00:00:00.000;622383,00;0
1100;674;00506043114;2018-04-23 00:00:00.000;25743,00;0
1100;731;00601113868;2018-04-23 00:00:00.000;45000,00;0
1100;753;00003341737;2018-04-23 00:00:00.000;312,00;0
1100;88;00001376285;2018-04-23 00:00:00.000;953669,00;0
1100;90;00000844772;2018-04-23 00:00:00.000;114490,00;0
1100;92;00004344754;2018-04-23 00:00:00.000;31296,00;0
1100;96;00000261859;2018-04-23 00:00:00.000;477738,00;0
84542;1;07088152967;2018-03-15 00:00:00.000;9649,80;0
13287;19;00001423333;2018-02-28 00:00:00.000;12339,00;2
77731;1;00001137533;2018-01-17 00:00:00.000;18765,00;2
30671;3;00006200787;2018-01-06 00:00:00.000;46111,00;2
53777;1;00002863600;2017-12-30 00:00:00.000;5154,00;2
84560;1;00606099222;2017-11-29 00:00:00.000;1281,00;2
77702;1;00506043253;2017-10-30 00:00:00.000;4785,00;2
77702;1;00506036537;2017-10-30 00:00:00.000;2673,00;2
74526;1;00000090236;2017-10-30 00:00:00.000;3223,00;2
62203;4;00000105317;2017-08-16 00:00:00.000;0,00;2
78169;1;00000075475;2017-07-02 00:00:00.000;134861,00;2
78169;2;00006275772;2017-07-02 00:00:00.000;72536,00;2
46846;11;00005285187;2017-06-09 00:00:00.000;40331,00;2
33110;1;00000773699;2017-05-08 00:00:00.000;4816,00;2
